"oid","typ","cid","tna","rnk","tid","oei","oli","eag","lag","rid","lng","lat"
661770,"occ",71302,"Speothos",5,159112,"Pleistocene",NA,2.588,0.0117,24084,-39.583332,-3.5
661771,"occ",71302,"Protocyon",5,41238,"Pleistocene",NA,2.588,0.0117,24084,-39.583332,-3.5
661802,"occ",71303,"Canis (Pseudalopex) gymnocercus",3,83739,"Lujanian",NA,0.781,0.012,24010,-57.125,-34.066666
661803,"occ",71303,"Canis (Pseudalopex)",4,233964,"Lujanian",NA,0.781,0.012,24010,-57.125,-34.066666
661804,"occ",71303,"Dusicyon avus",3,260304,"Lujanian",NA,0.781,0.012,24010,-57.125,-34.066666
661847,"occ",71304,"Protocyon",5,41238,"Pleistocene",NA,2.588,0.0117,24008,-57.716667,-38.033333
661848,"occ",71304,"Canis",5,41198,"Pleistocene",NA,2.588,0.0117,24008,-57.716667,-38.033333
661849,"occ",71304,"Dusicyon",5,41209,"Pleistocene",NA,2.588,0.0117,24008,-57.716667,-38.033333
661852,"occ",71305,"Vulpes",5,41248,"Pleistocene",NA,2.588,0.0117,24118,-96.366669,16.950001
661864,"occ",71306,"Vulpes",5,41248,"Late Pleistocene",NA,0.126,0.0117,24035,-97.150002,18.266666
661870,"occ",71307,"Vulpes",5,41248,"Late Pleistocene",NA,0.126,0.0117,24035,-97.150002,18.266666
661877,"occ",71308,"Canis latrans",3,44854,"Late Pleistocene",NA,0.126,0.0117,24035,-97.150002,18.266666
661878,"occ",71308,"Vulpes",5,41248,"Late Pleistocene",NA,0.126,0.0117,24035,-97.150002,18.266666
661922,"occ",71313,"Cerdocyon thous",3,232946,"Late Pleistocene","Holocene",0.126,0,24122,-40.860832,-10.16
661923,"occ",71313,"Protocyon troglodytes",3,250733,"Late Pleistocene","Holocene",0.126,0,24122,-40.860832,-10.16
661974,"occ",71316,"Canis",5,41198,"Late Pleistocene",NA,0.126,0.0117,23892,-61.799999,-38.483334
662001,"occ",71322,"Protocyon",5,41238,"Ensenadan",NA,1.2,0.781,23916,-63.066666,-20.866667
662033,"occ",71324,"Dusicyon",5,41209,"Holocene",NA,0.0117,0,23916,-63.066666,-20.866667
662059,"occ",71329,"Canis familiaris",3,104153,"Holocene",NA,0.0117,0,24000,-77.716667,-9.2
662077,"occ",71332,"Protocyon troglodytes",3,250733,"Late Pleistocene",NA,0.126,0.0117,23910,-42.700001,-9.016667
662094,"occ",71334,"Canidae",9,41189,"Late Pleistocene",NA,0.126,0.0117,23910,-42.700001,-9.016667
662144,"occ",71335,"Canidae",9,41189,"Late Pleistocene",NA,0.126,0.0117,24109,-42.614445,-8.930833
662159,"occ",71336,"Dusicyon avus",3,260304,"Late Pleistocene",NA,0.126,0.0117,24013,-69.5,-49.900002
662170,"occ",71338,"Canis",5,41198,"Late Pleistocene",NA,0.126,0.0117,24013,-70,-46.200001
662187,"occ",71342,"Dusicyon avus",3,260304,"Late Pleistocene",NA,0.126,0.0117,24013,-70,-52.066666
662188,"occ",71342,"Canis (Pseudalopex)",4,233964,"Late Pleistocene",NA,0.126,0.0117,24013,-70,-52.066666
662193,"occ",71343,"Canis",5,41198,"Holocene",NA,0.0117,0,24013,-69.583336,-52.166668
662216,"occ",71345,"Canis dirus",3,44837,"Late Pleistocene",NA,0.126,0.0117,24078,-99.815277,24.099443
662240,"occ",71346,"Canis dirus",3,44837,"Late Pleistocene",NA,0.126,0.0117,2195,-80.5,-4.7
662251,"occ",71346,"Canis (Pseudalopex)",4,233964,"Late Pleistocene",NA,0.126,0.0117,24009,-80.5,-4.7
662312,"occ",71349,"Canis familiaris",3,104153,"Holocene",NA,0.0117,0,24088,-60.200001,-37.299999
683544,"occ",73686,"Nyctereutes procyonoides",3,232952,"Late Pleistocene",NA,0.126,0.0117,24700,120,23
683956,"occ",73752,"Canis latrans",3,44854,"Late Pleistocene",NA,0.126,0.0117,2588,-117.987503,33.895279
683957,"occ",73752,"Canis dirus",3,44837,"Late Pleistocene",NA,0.126,0.0117,2588,-117.987503,33.895279
683958,"occ",73752,"Urocyon cinereoargenteus",3,52594,"Late Pleistocene",NA,0.126,0.0117,2588,-117.987503,33.895279
684223,"occ",73761,"Canis lupus",3,44860,"Middle Pleistocene",NA,0.781,0.126,24726,-2.5,41.166668
685623,"occ",71341,"Dusicyon avus",3,260304,"Late Pleistocene",NA,0.126,0.0117,24751,-72.599998,-51.051388
685639,"occ",73845,"Canis",5,41198,"Late Pleistocene",NA,0.126,0.0117,24073,-58.065834,-37.840557
689842,"occ",74141,"Canis dirus",3,44837,"Late Pleistocene",NA,0.126,0.0117,24884,-84.75,37.866669
690439,"occ",74240,"Canis dirus",3,44837,"Pleistocene",NA,2.588,0.0117,24936,-83.133331,36.266666
691159,"occ",74470,"Urocyon cinereoargenteus",3,52594,"Late Pleistocene",NA,0.126,0.0117,24979,-95.050003,29.566668
691250,"occ",74474,"Canis latrans",3,44854,"Holocene",NA,0.0117,0,1326,-104.199997,31.183332
696742,"occ",74953,"Canis latrans",3,44854,"Late Pleistocene",NA,0.126,0.0117,25288,-107.150002,38.483334
696743,"occ",74953,"Vulpes vulpes",3,52691,"Late Pleistocene",NA,0.126,0.0117,25288,-107.150002,38.483334
696744,"occ",74953,"Caninae",8,90655,"Late Pleistocene",NA,0.126,0.0117,25288,-107.150002,38.483334
696766,"occ",74954,"Vulpes vulpes",3,52691,"Late Pleistocene",NA,0.126,0.0117,25288,-107.150002,38.483334
696767,"occ",74954,"Caninae",8,90655,"Late Pleistocene",NA,0.126,0.0117,25288,-107.150002,38.483334
699340,"occ",56733,"Canis",5,41198,"Early Pleistocene",NA,2.588,0.781,25340,44.195,41.329166
709222,"occ",75995,"Canis dirus",3,44837,"Late Pleistocene",NA,0.126,0.0117,25717,-93.216667,36.666668
709947,"occ",76059,"Canis latrans",3,44854,"Late Pleistocene",NA,0.126,0.0117,25748,-104.449997,32.366669
709948,"occ",76059,"Canis dirus",3,44837,"Late Pleistocene",NA,0.126,0.0117,25748,-104.449997,32.366669
709949,"occ",76059,"Vulpes velox",3,52690,"Late Pleistocene",NA,0.126,0.0117,25748,-104.449997,32.366669
709950,"occ",76059,"Urocyon cinereoargenteus",3,52594,"Late Pleistocene",NA,0.126,0.0117,25748,-104.449997,32.366669
710050,"occ",76060,"Urocyon cinereoargenteus",3,52594,"Late Pleistocene",NA,0.126,0.0117,25748,-108.400002,31.566668
724081,"occ",77749,"Vulpes vulpes",3,52691,"Pleistocene",NA,2.588,0.0117,26261,1.476944,52.850555
724187,"occ",77773,"Vulpes",5,41248,"Gelasian","Early Pleistocene",2.588,0.781,26265,-3.166667,37.416668
724188,"occ",77773,"Canis",5,41198,"Gelasian","Early Pleistocene",2.588,0.781,26265,-3.166667,37.416668
724191,"occ",77773,"Canis",5,41198,"Gelasian","Early Pleistocene",2.588,0.781,26265,-3.166667,37.416668
724197,"occ",77773,"Canis",5,41198,"Gelasian","Early Pleistocene",2.588,0.781,26265,-3.166667,37.416668
732488,"occ",63515,"Canis dirus",3,44837,"Late Pleistocene",NA,0.126,0.0117,26437,-72.239166,10.794722
740001,"occ",79548,"Canis lupus",3,44860,"Late Pleistocene",NA,0.126,0.0117,26697,84.75,50.950001
740002,"occ",79548,"Vulpes vulpes",3,52691,"Late Pleistocene",NA,0.126,0.0117,26697,84.75,50.950001
740235,"occ",79581,"Canis dirus",3,44837,"Late Pleistocene",NA,0.126,0.0117,26708,-98.099998,30.358334
740244,"occ",79582,"Canis latrans",3,44854,"Late Pleistocene",NA,0.126,0.0117,26708,-98.099998,30.358334
740260,"occ",79584,"Canis latrans",3,44854,"Holocene",NA,0.0117,0,26708,-98.099998,30.358334
740510,"occ",79630,"Canis dirus",3,44837,"Pleistocene",NA,2.588,0.0117,26738,-119.51667,34.400002
740511,"occ",79630,"Canis latrans",3,44854,"Pleistocene",NA,2.588,0.0117,26738,-119.51667,34.400002
740512,"occ",79630,"Urocyon cinereoargenteus",3,52594,"Pleistocene",NA,2.588,0.0117,31458,-119.51667,34.400002
740568,"occ",79632,"Canis",5,41198,"Late Pleistocene",NA,0.126,0.0117,26749,-98.400002,29.583332
740981,"occ",79683,"Canis latrans",3,44854,"Late Pleistocene",NA,0.126,0.0117,26776,-97.683334,30.633333
740982,"occ",79683,"Canis dirus",3,44837,"Late Pleistocene",NA,0.126,0.0117,26776,-97.683334,30.633333
745056,"occ",79918,"Canis dirus",3,44837,"Rancholabrean",NA,0.3,0.012,26822,-79.087776,33.010277
745057,"occ",79757,"Canis dirus",3,44837,"Rancholabrean",NA,0.3,0.012,26822,-80.334724,32.479443
745058,"occ",79919,"Canis armbrusteri",3,44827,"Irvingtonian",NA,1.8,0.3,31468,-80.448059,33.214443
759743,"occ",37064,"Canidae",9,41189,"Pleistocene","Holocene",2.588,0,9935,119.019997,31.65
766675,"occ",81830,"Alopex lagopus",3,43911,"Late Pleistocene",NA,0.126,0.0117,27585,-133.580002,56.34
776506,"occ",83304,"Canis aureus",3,104156,"Holocene",NA,0.0117,0,27974,9.833333,16.966667
781878,"occ",84181,"Canis",5,41198,"Late Pleistocene",NA,0.126,0.0117,28213,-87.792221,34.729443
788281,"occ",85144,"Urocyon",5,41247,"Late Pleistocene",NA,0.126,0.0117,28649,-110.650002,36.566666
788394,"occ",85159,"Canis",5,41198,"Late Pleistocene",NA,0.126,0.0117,28655,-109.300003,26.983334
789151,"occ",85314,"Canis dirus",3,44837,"Rancholabrean",NA,0.3,0.012,28773,-118.293335,33.762501
789159,"occ",20628,"Canidae",9,41189,"Late Pleistocene",NA,0.126,0.0117,28773,-118.199997,34
819173,"occ",90036,"Canis lupus",3,44860,"Late Pleistocene",NA,0.126,0.0117,30172,-5.341389,36.126667
819183,"occ",90037,"Canidae",9,41189,"Late Pleistocene",NA,0.126,0.0117,30172,-5.341389,36.124722
819521,"occ",90070,"Canis",5,41198,"Late Pleistocene",NA,0.126,0.0117,30193,18.341816,-32.317272
834584,"occ",92732,"Canis familiaris",3,104153,"Holocene",NA,0.0117,0,31261,46.633057,-25.19861
835238,"occ",92733,"Canis familiaris",3,104153,"Holocene",NA,0.0117,0,31261,46.633057,-25.19861
835711,"occ",92781,"Cuon",5,41204,"Middle Pleistocene",NA,0.781,0.126,31293,106.366669,21.950001
836033,"occ",92787,"Cuon",5,41204,"Late Pleistocene",NA,0.126,0.0117,31309,110.217781,33.134167
836034,"occ",92787,"Canis lupus",3,44860,"Late Pleistocene",NA,0.126,0.0117,31309,110.217781,33.134167
838768,"occ",93103,"Vulpes vulpes",3,52691,"Late Pleistocene",NA,0.126,0.0117,3185,-96.707497,32.714722
838769,"occ",93103,"Canis latrans",3,44854,"Late Pleistocene",NA,0.126,0.0117,3185,-96.707497,32.714722
838770,"occ",93103,"Canis dirus",3,44837,"Late Pleistocene",NA,0.126,0.0117,3185,-96.707497,32.714722
839053,"occ",93141,"Canis latrans",3,44854,"Late Pleistocene",NA,0.126,0.0117,31472,-106.883331,34.883331
839054,"occ",93141,"Canis lupus",3,44860,"Late Pleistocene",NA,0.126,0.0117,31472,-106.883331,34.883331
839055,"occ",93141,"Urocyon",5,41247,"Late Pleistocene",NA,0.126,0.0117,31472,-106.883331,34.883331
839081,"occ",93141,"Vulpes vulpes",3,52691,"Late Pleistocene",NA,0.126,0.0117,31472,-106.883331,34.883331
839082,"occ",93141,"Vulpes velox",3,52690,"Late Pleistocene",NA,0.126,0.0117,31472,-106.883331,34.883331
839964,"occ",93181,"Canis dirus",3,44837,"Late Pleistocene",NA,0.126,0.0117,3553,-108.199997,44.983334
839965,"occ",93181,"Canis latrans",3,44854,"Late Pleistocene",NA,0.126,0.0117,31486,-108.199997,44.983334
839966,"occ",93181,"Vulpes vulpes",3,52691,"Late Pleistocene",NA,0.126,0.0117,31486,-108.199997,44.983334
839986,"occ",93181,"Canis lupus",3,44860,"Late Pleistocene",NA,0.126,0.0117,3553,-108.199997,44.983334
840114,"occ",93182,"Canis latrans",3,44854,"Late Pleistocene",NA,0.126,0.0117,31487,-112.583336,44.633331
840115,"occ",93182,"Canis lupus",3,44860,"Late Pleistocene",NA,0.126,0.0117,31487,-112.583336,44.633331
840445,"occ",63515,"Protocyon troglodytes",3,250733,"Late Pleistocene",NA,0.126,0.0117,31501,-72.239166,10.794722
840446,"occ",63515,"Protocyon",5,41238,"Late Pleistocene",NA,0.126,0.0117,31501,-72.239166,10.794722
840447,"occ",63515,"Urocyon cinereoargenteus",3,52594,"Late Pleistocene",NA,0.126,0.0117,31501,-72.239166,10.794722
841155,"occ",93244,"Vulpes velox",3,52690,"Late Pleistocene",NA,0.126,0.0117,31520,-112.25,32.466667
841175,"occ",74235,"Vulpes",5,41248,"Late Pleistocene",NA,0.126,0.0117,31524,-122.23333,40.916668
841193,"occ",93250,"Urocyon cinereoargenteus",3,52594,"Late Pleistocene",NA,0.126,0.0117,31524,-122.23333,40.916668
841210,"occ",93251,"Canis dirus",3,44837,"Late Pleistocene",NA,0.126,0.0117,31525,-120.5,43.333332
841211,"occ",93251,"Canis lupus",3,44860,"Late Pleistocene",NA,0.126,0.0117,31525,-120.5,43.333332
841212,"occ",93251,"Canis latrans",3,44854,"Late Pleistocene",NA,0.126,0.0117,31525,-120.5,43.333332
841213,"occ",93251,"Vulpes",5,41248,"Late Pleistocene",NA,0.126,0.0117,31525,-120.5,43.333332
841247,"occ",93257,"Canis dirus",3,44837,"Pleistocene",NA,2.588,0.0117,31531,-104.883331,31.883333
841262,"occ",93258,"Urocyon cinereoargenteus",3,52594,"Pleistocene","Holocene",2.588,0,31531,-104.883331,31.883333
841279,"occ",93259,"Canis",5,41198,"Late Pleistocene",NA,0.126,0.0117,31532,-97.050003,30.716667
841333,"occ",93267,"Dusicyon",5,41209,"Holocene",NA,0.0117,0,31534,-60.384724,-37
841440,"occ",93281,"Vulpes vulpes macroura",2,161558,"Late Pleistocene",NA,0.126,0.0117,31547,-104.783333,32.349998
841441,"occ",93281,"Vulpes velox",3,52690,"Late Pleistocene",NA,0.126,0.0117,31547,-104.783333,32.349998
841442,"occ",93281,"Canis latrans",3,44854,"Late Pleistocene",NA,0.126,0.0117,31547,-104.783333,32.349998
841443,"occ",93281,"Canis latrans",3,44854,"Late Pleistocene",NA,0.126,0.0117,31547,-104.783333,32.349998
841444,"occ",93281,"Canis lupus",3,44860,"Late Pleistocene",NA,0.126,0.0117,31547,-104.783333,32.349998
841539,"occ",93277,"Canis lupus",3,44860,"Late Pleistocene",NA,0.126,0.0117,31561,-105.683334,42.783333
841540,"occ",93277,"Vulpes vulpes",3,52691,"Late Pleistocene",NA,0.126,0.0117,31561,-105.683334,42.783333
841709,"occ",93326,"Canis latrans",3,44854,"Late Pleistocene","Holocene",0.126,0,31567,-114.033333,39.483334
841710,"occ",93326,"Canis lupus",3,44860,"Late Pleistocene","Holocene",0.126,0,31567,-114.033333,39.483334
841711,"occ",93326,"Vulpes vulpes",3,52691,"Late Pleistocene","Holocene",0.126,0,31567,-114.033333,39.483334
841712,"occ",93326,"Vulpes velox",3,52690,"Late Pleistocene","Holocene",0.126,0,31567,-114.033333,39.483334
841734,"occ",93329,"Canis lupus",3,44860,"Late Pleistocene",NA,0.126,0.0117,31573,-111.866669,40.766666
841735,"occ",93329,"Vulpes vulpes",3,52691,"Late Pleistocene",NA,0.126,0.0117,31573,-111.866669,40.766666
841736,"occ",93330,"Vulpes vulpes",3,52691,"Late Pleistocene",NA,0.126,0.0117,31573,-112.633331,38.650002
841748,"occ",93333,"Canis latrans",3,44854,"Late Pleistocene",NA,0.126,0.0117,31579,-103.466667,43.433334
841749,"occ",93333,"Canis lupus",3,44860,"Late Pleistocene",NA,0.126,0.0117,31579,-103.466667,43.433334
841778,"occ",93339,"Vulpes vulpes",3,52691,"Late Pleistocene",NA,0.126,0.0117,31581,-151,65.349998
841784,"occ",93345,"Canis latrans",3,44854,"Late Pleistocene","Holocene",0.126,0,31584,-88.599998,33.5
841785,"occ",93344,"Urocyon cinereoargenteus",3,52594,"Late Pleistocene","Holocene",0.126,0,31584,-88.599998,33.683334
841978,"occ",93376,"Canis lupus",3,44860,"Late Pleistocene","Holocene",0.126,0,31597,-106.400002,35.258331
841995,"occ",93379,"Canis latrans",3,44854,"Late Pleistocene",NA,0.126,0.0117,31599,-90.366669,38.266666
841996,"occ",93379,"Canis dirus",3,44837,"Late Pleistocene",NA,0.126,0.0117,31599,-90.366669,38.266666
841997,"occ",93379,"Urocyon",5,41247,"Late Pleistocene",NA,0.126,0.0117,31599,-90.366669,38.266666
842525,"occ",93527,"Canis",5,41198,"Late Pleistocene",NA,0.126,0.0117,31646,-96.966667,33.066666
842581,"occ",93528,"Canis latrans",3,44854,"Late Pleistocene",NA,0.126,0.0117,31647,-114.51667,50.183334
842582,"occ",93528,"Vulpes vulpes",3,52691,"Late Pleistocene",NA,0.126,0.0117,31647,-114.51667,50.183334
842583,"occ",93528,"Vulpes velox",3,52690,"Late Pleistocene",NA,0.126,0.0117,31647,-114.51667,50.183334
847914,"occ",94327,"Cynotherium",5,94468,"Late Pliocene","Late Pleistocene",3.6,0.0117,32076,9,40.120834
847916,"occ",94327,"Cynotherium sardous",3,94469,"Late Pliocene","Late Pleistocene",3.6,0.0117,32076,9,40.120834
847926,"occ",94328,"Canis lupus",3,44860,"Early Pleistocene","Late Pleistocene",2.588,0.0117,32076,14.658611,37.397778
847939,"occ",94331,"Cynotherium sardous",3,94469,"Middle Pleistocene","Late Pleistocene",0.781,0.0117,32076,9.012778,42.039444
847940,"occ",94331,"Canis",5,41198,"Middle Pleistocene","Late Pleistocene",0.781,0.0117,32076,9.012778,42.039444
872393,"occ",96683,"Canis",5,41198,"Quaternary",NA,2.588,0,32942,-77.280281,38.338333
874990,"occ",96973,"Canis mesomelas",3,232943,"Holocene",NA,0.0117,0,33119,23.4,-34.099998
875018,"occ",96974,"Canis mesomelas",3,232943,"Late Pleistocene",NA,0.126,0.0117,33119,23.367666,-34.101559
906500,"occ",101897,"Canis lupus",3,44860,"Late Pleistocene",NA,0.126,0.0117,34644,141.434174,41.406113
906526,"occ",101898,"Canis lupus",3,44860,"Late Pleistocene",NA,0.126,0.0117,34644,141.429718,41.401943
906527,"occ",101898,"Vulpes vulpes",3,52691,"Late Pleistocene",NA,0.126,0.0117,34644,141.429718,41.401943
906585,"occ",101899,"Canis lupus",3,44860,"Late Pleistocene",NA,0.126,0.0117,34644,141.429718,41.401943
906586,"occ",101899,"Vulpes vulpes",3,52691,"Late Pleistocene",NA,0.126,0.0117,34644,141.429718,41.401943
906587,"occ",101899,"Nyctereutes procyonoides",3,232952,"Late Pleistocene",NA,0.126,0.0117,34644,141.429718,41.401943
915284,"occ",103991,"Canis dirus",3,44837,"Late Pleistocene",NA,0.126,0.0117,35027,-79.656944,38.086109
915704,"occ",104758,"Canis dirus",3,44837,"Late Pleistocene",NA,0.126,0.0117,34884,-81.336098,37.097298
915925,"occ",104797,"Canis dirus",3,44837,"Late Pleistocene",NA,0.126,0.0117,35005,-78.388885,40.427223
919198,"occ",104034,"Canis",5,41198,"Late Pleistocene","Holocene",0.126,0,1461,-79.830833,37.987221
919255,"occ",104035,"Vulpes vulpes",3,52691,"Late Pleistocene","Holocene",0.126,0,1461,-79.76722,37.952778
919339,"occ",104664,"Canis latrans",3,44854,"Late Pleistocene",NA,0.126,0.0117,1461,-78.512222,38.872501
919340,"occ",104664,"Canis",5,41198,"Late Pleistocene",NA,0.126,0.0117,1461,-78.512222,38.872501
919358,"occ",104667,"Canis familiaris",3,104153,"Holocene",NA,0.0117,0,41131,-83.057777,36.733891
919359,"occ",104668,"Canis",5,41198,"Pleistocene",NA,2.588,0.0117,1461,-77.247223,38.330002
919450,"occ",104675,"Canis familiaris",3,104153,"Holocene",NA,0.0117,0,1461,-78.414719,38.628056
919451,"occ",104675,"Urocyon cinereoargenteus",3,52594,"Holocene",NA,0.0117,0,1461,-78.414719,38.628056
919473,"occ",104676,"Canidae",9,41189,"Late Pleistocene",NA,0.126,0.0117,1461,-80.75972,37.346111
919493,"occ",104680,"Canis",5,41198,"Late Pleistocene","Holocene",0.126,0,1461,-78.500557,38.667221
919529,"occ",104685,"Canidae",9,41189,"Late Pleistocene",NA,0.126,0.0117,1461,-80.811668,37.211388
919540,"occ",104689,"Canis lupus",3,44860,"Late Pleistocene","Holocene",0.126,0,1461,-80.679169,37.334721
919541,"occ",104689,"Urocyon cinereoargenteus",3,52594,"Late Pleistocene","Holocene",0.126,0,1461,-80.679169,37.334721
919604,"occ",104697,"Canidae",9,41189,"Late Pleistocene",NA,0.126,0.0117,1461,-79.570274,38.332222
934378,"occ",82258,"Canis lupus",3,44860,"Late Pleistocene",NA,0.126,0.0117,35381,-79.083054,38.357777
934379,"occ",82258,"Vulpes",5,41248,"Late Pleistocene",NA,0.126,0.0117,35381,-79.083054,38.357777
935492,"occ",82530,"Canis lupus",3,44860,"Late Pleistocene",NA,0.126,0.0117,35842,4.070278,51.984165
935838,"occ",107827,"Borophagus hilli",3,44596,"Blancan",NA,4.9,1.8,35861,-89.190559,13.818333
938097,"occ",102954,"Canis lupus",3,44860,"Late Pleistocene","Holocene",0.126,0,35949,3,55
970676,"occ",21709,"Canis mesomelas",3,232943,"Late Pleistocene",NA,0.126,0.0117,37298,18.4333,-33.666698
970759,"occ",21711,"Canis mesomelas",3,232943,"Pleistocene","Holocene",2.588,0,37298,18.233299,-33.116699
970760,"occ",21711,"Canidae",9,41189,"Pleistocene","Holocene",2.588,0,37298,18.233299,-33.116699
970808,"occ",21931,"Canis mesomelas",3,232943,"Pleistocene",NA,2.588,0.0117,37298,18.6833,-34.083302
970809,"occ",21931,"Vulpes",5,41248,"Pleistocene",NA,2.588,0.0117,37298,18.6833,-34.083302
970821,"occ",115167,"Canis mesomelas",3,232943,"Late Pleistocene",NA,0.126,0.0117,37301,21.195189,-34.408665
970822,"occ",115167,"Canis",5,41198,"Late Pleistocene",NA,0.126,0.0117,37301,21.195189,-34.408665
970910,"occ",115184,"Canis mesomelas",3,232943,"Late Pleistocene",NA,0.126,0.0117,37303,16.576942,-29.768505
970911,"occ",115184,"Vulpes chama",3,235499,"Late Pleistocene",NA,0.126,0.0117,37303,16.576942,-29.768505
970912,"occ",115184,"Otocyon megalotis",3,232959,"Late Pleistocene",NA,0.126,0.0117,37303,16.576942,-29.768505
970913,"occ",115184,"Lycaon pictus",3,231463,"Late Pleistocene",NA,0.126,0.0117,37303,16.576942,-29.768505
970959,"occ",115188,"Canis mesomelas",3,232943,"Middle Pleistocene",NA,0.781,0.126,37305,17.960278,-33.029167
971090,"occ",115205,"Canis mesomelas",3,232943,"Pleistocene",NA,2.588,0.0117,37314,18.15,-33.333332
973715,"occ",93828,"Canis lupus",3,44860,"Late Pleistocene",NA,0.126,0.0117,37407,-0.958889,54.262222
973716,"occ",93828,"Vulpes vulpes",3,52691,"Late Pleistocene",NA,0.126,0.0117,37407,-0.958889,54.262222
997975,"occ",120834,"Cuon",5,41204,"Middle Pleistocene",NA,0.781,0.126,38591,113.580559,24.674168
1003082,"occ",122115,"Canis familiaris",3,104153,"Holocene",NA,0.0117,0,38884,4.630556,52.451942
1006780,"occ",32904,"Canis",5,41198,"Holocene",NA,0.0117,0,39115,109.988052,20.133333
1012547,"occ",123831,"Dusicyon",5,41209,"Pleistocene",NA,2.588,0.0117,39739,-62.083332,-31.433332
1014130,"occ",124198,"Urocyon cinereoargenteus",3,52594,"Late Pleistocene",NA,0.126,0.0117,39856,-79.29583,38.833332
1028333,"occ",125941,"Vulpes vulpes",3,52691,"Pleistocene",NA,2.588,0.0117,40888,-80.398888,37.543331
1028402,"occ",125952,"Vulpes",5,41248,"Pleistocene",NA,2.588,0.0117,40898,-75.128891,40.312778
1028841,"occ",93332,"Canis latrans",3,44854,"Late Pleistocene",NA,0.126,0.0117,40141,-79.368889,38.602779
1028842,"occ",93332,"Canis dirus",3,44837,"Late Pleistocene",NA,0.126,0.0117,40141,-79.368889,38.602779
1028864,"occ",20302,"Canis",5,41198,"Irvingtonian",NA,1.8,0.3,39868,-78.699997,39.599998
1028865,"occ",20302,"Vulpes",5,41248,"Irvingtonian",NA,1.8,0.3,39868,-78.699997,39.599998
1033798,"occ",93332,"Canis dirus",3,44837,"Late Pleistocene",NA,0.126,0.0117,40654,-79.368889,38.602779
1033799,"occ",93332,"Canis latrans",3,44854,"Late Pleistocene",NA,0.126,0.0117,40654,-79.368889,38.602779
1033800,"occ",93332,"Vulpes",5,41248,"Late Pleistocene",NA,0.126,0.0117,40654,-79.368889,38.602779
1034153,"occ",20302,"Canis armbrusteri",3,44827,"Irvingtonian",NA,1.8,0.3,39868,-78.699997,39.599998
1074838,"occ",133630,"Dusicyon sechurae",3,247630,"Middle Pleistocene","Late Pleistocene",0.781,0.0117,43044,-80.925003,-2.224
1074839,"occ",133630,"Protocyon orcesi",3,247632,"Middle Pleistocene","Late Pleistocene",0.781,0.0117,43044,-80.925003,-2.224
1074876,"occ",133644,"Dusicyon culpaeus",3,247631,"Pleistocene",NA,2.588,0.0117,43044,-78.602997,-1.765
1089563,"occ",92814,"Protocyon troglodytes",3,250733,"Pleistocene","Holocene",2.588,0,43780,-56.583332,-21.133333
1089564,"occ",92814,"Chrysocyon",5,41202,"Pleistocene","Holocene",2.588,0,43780,-56.583332,-21.133333
1089565,"occ",92814,"Chrysocyon brachyurus",3,232948,"Pleistocene","Holocene",2.588,0,43780,-56.583332,-21.133333
1106773,"occ",115191,"Vulpes chama",3,235499,"Pleistocene",NA,2.588,0.0117,45190,18.452728,-32.387051
1106774,"occ",115191,"Canis mesomelas",3,232943,"Pleistocene",NA,2.588,0.0117,45190,18.452728,-32.387051
1118502,"occ",142016,"Protocyon tarijensis",3,264377,"Early Pleistocene",NA,2.588,0.781,46109,-64.75,-21.5
1118503,"occ",142016,"Canis proplatensis",3,264379,"Early Pleistocene",NA,2.588,0.781,46109,-64.75,-21.5
1140903,"occ",145366,"Protocyon troglodytes",3,250733,"Late Pleistocene",NA,0.126,0.0117,46993,-72.239166,10.795
1140904,"occ",145366,"Protocyon",5,41238,"Late Pleistocene",NA,0.126,0.0117,46993,-72.239166,10.795
1140905,"occ",145366,"Canis dirus",3,44837,"Late Pleistocene",NA,0.126,0.0117,46993,-72.239166,10.795
1140906,"occ",145366,"Urocyon cinereoargenteus",3,52594,"Late Pleistocene",NA,0.126,0.0117,46993,-72.239166,10.795
1140907,"occ",145366,"Canidae",9,41189,"Late Pleistocene",NA,0.126,0.0117,46993,-72.239166,10.795
1148718,"occ",146529,"Caninae",8,90655,"Pleistocene",NA,2.588,0.0117,47325,-72.666664,6.316667
1156360,"occ",148309,"Cerdocyon thous",3,232946,"Late Pleistocene","Holocene",0.126,0,47592,-37.833332,-5.666667
1156361,"occ",148309,"Protocyon troglodytes",3,250733,"Late Pleistocene","Holocene",0.126,0,47592,-37.833332,-5.666667
1157384,"occ",144707,"Canidae",9,41189,"Late Pleistocene",NA,0.126,0.0117,46730,-68.666389,-22.341944
1185081,"occ",152904,"Canis armbrusteri",3,44827,"Pleistocene",NA,2.588,0.0117,49269,-80.447777,33.214443
1186496,"occ",150336,"Canis dirus",3,44837,"Pleistocene",NA,2.588,0.0117,48793,-118.348892,34.069721
1186497,"occ",150336,"Canis lupus",3,44860,"Pleistocene",NA,2.588,0.0117,48793,-118.348892,34.069721
1186498,"occ",150336,"Canis lupus",3,44860,"Pleistocene",NA,2.588,0.0117,48793,-118.348892,34.069721
1186499,"occ",150336,"Canis latrans",3,44854,"Pleistocene",NA,2.588,0.0117,48793,-118.348892,34.069721
1186500,"occ",150336,"Canis latrans",3,44854,"Pleistocene",NA,2.588,0.0117,48793,-118.348892,34.069721
